cik,name,countryba,stprba,cityba,zipba,bas1,form,fye,fy,fp,instance,ticker,latitude,longitude
1043961,"PRECIPIO, INC.",US,NE,OMAHA,68164,12325 EMMET ST,10-K,1231.0,2019.0,FY,prpo-20191231.xml,prpo,41.29093,-96.10451
1173431,TD AMERITRADE HOLDING CORP,US,NE,OMAHA,68154,200 SOUTH 108TH AVENUE,10-K,930.0,2019.0,FY,amtd2019093010k_htm.xml,amtd,41.26044,-96.08248
100885,UNION PACIFIC CORP,US,NE,OMAHA,68179,1400 DOUGLAS STREET,10-K,1231.0,2019.0,FY,unp-20191231x10k_htm.xml,unp-,41.25865,-95.93462
102729,VALMONT INDUSTRIES INC,US,NE,OMAHA,68154,ONE VALMONT PLAZA,10-K,1231.0,2019.0,FY,a10-k12282019forq42019_htm.xml,a10-,Missing,Missing
793074,WERNER ENTERPRISES INC,US,NE,OMAHA,68138,14507 FRONTIER ROAD,10-K,1231.0,2019.0,FY,wern-20191231x10k_htm.xml,wern,41.15852,-96.142456
819793,ALBANY INTERNATIONAL CORP /DE/,US,NH,ROCHESTER,3867,216 AIRPORT DRIVE,10-K,1231.0,2019.0,FY,ain10k2019_htm.xml,ain1,43.2847,-70.92475
1672773,"ARBORETUM SILVERLEAF INCOME FUND, L.P.",US,NH,PORTSMOUTH,3801,100 ARBORETUM DRIVE,10-K,1231.0,2019.0,FY,alif-20191231.xml,alif,43.09517,-70.83029
1073349,BOTTOMLINE TECHNOLOGIES INC /DE/,US,NH,PORTSMOUTH,3801,325 CORPORATE DRIVE,10-K,630.0,2020.0,FY,epay-20200630_htm.xml,epay,43.076668,-70.79334
1552743,ECARD INC.,US,NH,PLAISTOW,3865,4 WILDER DRIVE #7,10-K,1231.0,2019.0,FY,ecrd-20191231.xml,ecrd,Missing,Missing
1769267,FIRST SEACOAST BANCORP,US,NH,DOVER,3820,633 CENTRAL AVENUE,10-K,1231.0,2019.0,FY,fsea-20191231.xml,fsea,43.203938,-70.87558
749660,ICAD INC,US,NH,NASHUA,3062,"98 SPIT BROOK ROAD, SUITE 100",10-K,1231.0,2019.0,FY,icad-20191231.xml,icad,42.707947,-71.45288
1050377,PC CONNECTION INC,US,NH,MERRIMACK,3054,ROUTE 101A,10-K,1231.0,2019.0,FY,cnxn-20191231.xml,cnxn,Missing,Missing
1637207,"PLANET FITNESS, INC.",US,NH,HAMPTON,3842,4 LIBERTY LANE WEST,10-K,1231.0,2019.0,FY,plnt10-k12312019docume_htm.xml,plnt,42.951996,-70.85984
1525287,SPRAGUE RESOURCES LP,US,NH,PORTSMOUTH,3801,185 INTERNATIONAL DRIVE,10-K,1231.0,2019.0,FY,srlp-20191231.xml,srlp,43.08062,-70.80273
310354,STANDEX INTERNATIONAL CORP/DE/,US,NH,SALEM,3079,23 KEEWAYDIN DRIVE,10-K,630.0,2020.0,FY,sxi20200630_10k_htm.xml,sxi2,42.770447,-71.24459
755001,UNITIL CORP,US,NH,HAMPTON,3842,6 LIBERTY LANE WEST,10-K,1231.0,2019.0,FY,d803735d10k_htm.xml,d803,42.952,-70.85998
1253176,VAPOTHERM INC,US,NH,EXETER,3833,100 DOMAIN DRIVE,10-K,1231.0,2019.0,FY,vapo-20191231.xml,vapo,42.974365,-70.89742
776867,WHITE MOUNTAINS INSURANCE GROUP LTD,US,NH,HANOVER,3755,80 SOUTH MAIN ST,10-K,1231.0,2019.0,FY,wtm10-k2019_htm.xml,wtm1,43.70768,-72.2887
1141807,1ST CONSTITUTION BANCORP,US,NJ,CRANBURY,8512,2650 ROUTE 130,10-K,1231.0,2019.0,FY,fccy-2019123110k_htm.xml,fccy,40.32071,-74.50778
849401,"ADM TRONICS UNLIMITED, INC.",US,NJ,NORTHVALE,7647,224 S PEGASUS AVE,10-K,331.0,2019.0,FY,admt-20200331.xml,admt,41.01168,-73.94454
1368514,"ADMA BIOLOGICS, INC.",US,NJ,RAMSEY,7446,"C/O ADMA BIOLOGICS, INC.",10-K,1231.0,2019.0,FY,adma-20191231.xml,adma,Missing,Missing
1673985,ADVANSIX INC.,US,NJ,PARSIPPANY,7054,300 KIMBALL DRIVE,10-K,1231.0,2019.0,FY,asix-20191231_htm.xml,asix,40.859837,-74.4074
1100397,"ADVAXIS, INC.",US,NJ,"PRINCETON,",8540,305 COLLEGE ROAD EAST,10-K,1031.0,2019.0,FY,adxs-20191031.xml,adxs,40.3557,-74.59699
1261249,AGILE THERAPEUTICS INC,US,NJ,PRINCETON,08540-1715,101 POOR FARM ROAD,10-K,1231.0,2019.0,FY,agrx-20191231.xml,agrx,40.38274,-74.65177
1321834,"AKERS BIOSCIENCES, INC.",US,NJ,THOROFARE,8086,201 GROVE RD,10-K,1231.0,2019.0,FY,aker-20191231.xml,aker,39.837,-75.1943
3499,ALEXANDERS INC,US,NJ,PARAMUS,7652,210 ROUTE 4 EAST,10-K,1231.0,2019.0,FY,alx10-k123119_htm.xml,alx1,Missing,Missing
1468679,AMERICAN CRYOSTEM CORP,US,NJ,EATONTOWN,7724,1 MERIDIAN ROAD,10-K,930.0,2019.0,FY,cryo-20190930.xml,cryo,40.279636,-74.048935
1410636,"AMERICAN WATER WORKS COMPANY, INC.",US,NJ,CAMDEN,08102-1658,1 WATER STREET,10-K,1231.0,2019.0,FY,a12312019-awkx10kdocum_htm.xml,a123,Missing,Missing
1178879,"AMICUS THERAPEUTICS, INC.",US,NJ,CRANBURY,8512,1 CEDAR BROOK DRIVE,10-K,1231.0,2019.0,FY,amicus1231201910-k_htm.xml,amic,Missing,Missing
1016169,"ANTARES PHARMA, INC.",US,NJ,EWING,8628,100 PRINCETON SOUTH,10-K,1231.0,2019.0,FY,atrs-10k_20191231_htm.xml,atrs,Missing,Missing
1304492,ANTERIX INC.,US,NJ,WOODLAND PARK,7424,3 GARRET MOUNTAIN PLAZA,10-K,331.0,2019.0,FY,atex-20200331.xml,atex,40.892426,-74.18411
1681282,ANVIA HOLDINGS CORP,US,NJ,RIDGEFILED PARK,7660,"100 CHALLENGER ROAD, SUITE 830,",10-K,1231.0,2019.0,FY,anvv-20191231.xml,anvv,40.851776,-74.01249
1398733,"AQUESTIVE THERAPEUTICS, INC.",US,NJ,WARREN,7059,30 TECHNOLOGY DRIVE,10-K,1231.0,2019.0,FY,aqst-20191231.xml,aqst,40.63371,-74.50543
1498301,"ASCENA RETAIL GROUP, INC.",US,NJ,MAHWAH,7430,933 MACARTHUR BOULEVARD,10-K,731.0,2019.0,FY,asna-20190803.xml,asna,41.07498,-74.16875
1001258,ASTA FUNDING INC,US,NJ,ENGLEWOOD CLIFFS,7632,210 SYLVAN AVE,10-K,930.0,2019.0,FY,asfi-20190930.xml,asfi,40.871357,-73.95501
8670,AUTOMATIC DATA PROCESSING INC,US,NJ,ROSELAND,7068,ONE ADP BOULVARD,10-K,630.0,2020.0,FY,adp-20200630_htm.xml,adp-,Missing,Missing
1630212,AVALON GLOBOCARE CORP.,US,NJ,FREEHOLD,7728,4400 ROUTE 9,10-K,1231.0,2019.0,FY,avco-20191231.xml,avco,Missing,Missing
723612,"AVIS BUDGET GROUP, INC.",US,NJ,PARSIPPANY,7054,6 SYLVAN WAY,10-K,1231.0,2019.0,FY,car-20191231x10k_htm.xml,car-,40.84773,-74.45204
1278027,"B&G FOODS, INC.",US,NJ,PARSIPPANY,7054,FOUR GATEHALL DRIVE,10-K,1231.0,2019.0,FY,bgs-20191228x10k_htm.xml,bgs-,Missing,Missing
1704795,BANTEK INC.,US,NJ,PINE BROOK,7058,330 CHANGEBRIDGE ROAD,10-K,930.0,2019.0,FY,bant-20190930.xml,bant,40.865612,-74.34863
1634117,"BARNES & NOBLE EDUCATION, INC.",US,NJ,BASKING RIDGE,7920,120 MOUNTAIN VIEW BOULEVARD,10-K,430.0,2020.0,FY,bned-20200502.xml,bned,40.628483,-74.58233
1089598,BAYNON INTERNATIONAL CORP,US,NJ,CEDAR GROVE,7009,266 CEDAR STREET,10-K,1231.0,2019.0,FY,bnon-20191231_htm.xml,bnon,40.84706,-74.21756
1228454,BCB BANCORP INC,US,NJ,BAYONNE,7002,104-110 AVENUE C,10-K,1231.0,2019.0,FY,bcbp-20191231.xml,bcbp,40.649384,-74.13035
10795,BECTON DICKINSON & CO,US,NJ,FRANKLIN LAKES,07417-1880,ONE BECTON DR,10-K,930.0,2019.0,FY,bdx2019-09x3010xk_htm.xml,bdx2,Missing,Missing
886158,BED BATH & BEYOND INC,US,NJ,UNION,7083,650 LIBERTY AVENUE,10-K,229.0,2019.0,FY,bbby201910k_htm.xml,bbby,40.69809,-74.302124
729580,BEL FUSE INC /NJ,US,NJ,JERSEY CITY,7302,206 VAN VORST ST.,10-K,1231.0,2019.0,FY,belfa-20191231.xml,belf,40.714314,-74.04128
1600132,"BELLEROPHON THERAPEUTICS, INC.",US,NJ,WARREN,7059,"184 LIBERTY CORNER ROAD, SUITE 302",10-K,1231.0,2019.0,FY,blph-20191231.xml,blph,40.63696,-74.57338
1431074,"BERGIO INTERNATIONAL, INC.",US,NJ,EAST FAIRFIELD,7004,12 DANIEL ROAD,10-K,1231.0,2019.0,FY,brgo-20191231.xml,brgo,40.88344,-74.27504
1019034,BIO KEY INTERNATIONAL INC,US,NJ,WALL,7719,3349 HIGHWAY 138,10-K,1231.0,2019.0,FY,bkyi-20191231.xml,bkyi,Missing,Missing
1000683,BLONDER TONGUE LABORATORIES INC,US,NJ,OLD BRIDGE,8857,ONE JAKE BROWN RD,10-K,1231.0,2019.0,FY,bdr-20191231.xml,bdr-,Missing,Missing
1787414,BOGOTA FINANCIAL CORP.,US,NJ,TEANECK,7666,819 TEANECK ROAD,10-K,1231.0,2019.0,FY,bsbk-20191231.xml,bsbk,40.88496,-74.00634
1579298,"BURLINGTON STORES, INC.",US,NJ,BURLINGTON,8016,1830 ROUTE 130 NORTH,10-K,131.0,2019.0,FY,burl-10k_20200201_htm.xml,burl,Missing,Missing
320017,"CALADRIUS BIOSCIENCES, INC.",US,NJ,BASKING RIDGE,7920,110 ALLEN ROAD,10-K,1231.0,2019.0,FY,clbs-20191231.xml,clbs,40.66712,-74.6298
16732,CAMPBELL SOUP CO,US,NJ,CAMDEN,8103,CAMPBELL PL,10-K,731.0,2020.0,FY,cpb-20200802_htm.xml,cpb-,Missing,Missing
1349929,"CANCER GENETICS, INC",US,NJ,RUTHERFORD,7070,201 ROUTE 17 NORTH,10-K,1231.0,2019.0,FY,cgix-20191231.xml,cgix,Missing,Missing
19446,CANTEL MEDICAL CORP,US,NJ,LITTLE FALLS,7424,OVERLOOK AT GREAT NOTCH,10-K,731.0,2020.0,FY,cmd-20200731_htm.xml,cmd-,Missing,Missing
1596783,"CATALENT, INC.",US,NJ,SOMERSET,8873,14 SCHOOLHOUSE ROAD,10-K,630.0,2020.0,FY,ctlt-20200630_htm.xml,ctlt,40.528515,-74.55291
744218,"CELLDEX THERAPEUTICS, INC.",US,NJ,HAMPTON,8827,53 FRONTAGE ROAD,10-K,1231.0,2019.0,FY,cldx-20191231.xml,cldx,40.63642,-74.97856
1279704,"CELLECTAR BIOSCIENCES, INC.",US,NJ,FLORHAM PARK,7932,100 CAMPUS DRIVE,10-K,1231.0,2019.0,FY,clrb-20191231.xml,clrb,40.782963,-74.430084
749647,CELSION CORP,US,NJ,LAWRENCEVILLE,8648,997 LENOX DRIVE,10-K,1231.0,2019.0,FY,clsn-20191231.xml,clsn,40.287964,-74.705536
1025771,CHASE PACKAGING CORP,US,NJ,RUMSON,7760,PO BOX 126,10-K,1231.0,2019.0,FY,cpka-20191231.xml,cpka,Missing,Missing
1571776,CHERRY HILL MORTGAGE INVESTMENT CORP,US,NJ,FARMINGDALE,7727,1451 ROUTE 34,10-K,1231.0,2019.0,FY,chmi-20191231.xml,chmi,40.207497,-74.12388
1041859,"CHILDRENS PLACE, INC.",US,NJ,SECAUCUS,7094,500 PLAZA DRIVE,10-K,131.0,2019.0,FY,plce-212020x10k_htm.xml,plce,40.787704,-74.04317
313927,CHURCH & DWIGHT CO INC /DE/,US,NJ,EWING,8628,500 CHARLES EWING BOULEVARD,10-K,1231.0,2019.0,FY,chd-10k_20191231_htm.xml,chd-,Missing,Missing
1171825,CIT GROUP INC,US,NJ,LIVINGSTON,7039,1 CIT DRIVE,10-K,1231.0,2019.0,FY,cit-10k_20191231_htm.xml,cit-,40.76943,-74.36412
1506251,"CITIUS PHARMACEUTICALS, INC.",US,NJ,CRANFORD,7016,11 COMMERCE DRIVE,10-K,930.0,2019.0,FY,ctxr-20190930.xml,ctxr,40.647736,-74.28483
1637757,CLEARWAY ENERGY LLC,US,NJ,PRINCETON,8540,"300 CARNEGIE CENTER, SUITE 300",10-K,1231.0,2019.0,FY,clearwayllc201910-k_htm.xml,clea,40.31707,-74.65341
1567683,"CLEARWAY ENERGY, INC.",US,NJ,PRINCETON,8540,"300 CARNEGIE CENTER, SUITE 300",10-K,1231.0,2019.0,FY,clearwayinc201910-k_htm.xml,clea,40.31707,-74.65341
1058290,COGNIZANT TECHNOLOGY SOLUTIONS CORP,US,NJ,TEANECK,7666,500 FRANK W. BURR BLVD.,10-K,1231.0,2019.0,FY,ctsh20191231-10k_htm.xml,ctsh,40.87237,-74.00674
1723596,"COLUMBIA FINANCIAL, INC.",US,NJ,FAIR LAWN,7410,19-01 ROUTE 208 NORTH,10-K,1231.0,2019.0,FY,a10k2019_htm.xml,a10k,Missing,Missing
1169561,COMMVAULT SYSTEMS INC,US,NJ,TINTON FALLS,7724,1 COMMVAULT WAY,10-K,331.0,2019.0,FY,a2020033110k_htm.xml,a202,Missing,Missing
1677703,CONDUENT INC,US,NJ,FLORHAM PARK,7932,100 CAMPUS DRIVE,10-K,1231.0,2019.0,FY,cndt-20191231_htm.xml,cndt,40.782963,-74.430084
712771,"CONNECTONE BANCORP, INC.",US,NJ,ENGLEWOOD CLIFFS,7632,301 SYLVAN AVENUE,10-K,1231.0,2019.0,FY,cob3663101-10k_htm.xml,cob3,40.87257,-73.95378
1410098,CORMEDIX INC.,US,NJ,BERKELEY HEIGHTS,7922,400 CONNELL DRIVE,10-K,1231.0,2019.0,FY,crmd-20191231.xml,crmd,40.666386,-74.40913
225648,COVANTA HOLDING CORP,US,NJ,MORRISTOWN,7960,445 SOUTH STREET,10-K,1231.0,2019.0,FY,cva-123119x10k_htm.xml,cva-,40.77581,-74.46712
1130166,"CYCLACEL PHARMACEUTICALS, INC.",US,NJ,BERKELEY HEIGHTS,7922,200 CONNELL DRIVE,10-K,1231.0,2019.0,FY,cycc-20191231.xml,cycc,40.666386,-74.40913
1175151,CYTOSORBENTS CORP,US,NJ,MONMOUTH JUNCTION,8852,"7 DEER PARK DRIVE, SUITE K",10-K,1231.0,2019.0,FY,ctso-20191231.xml,ctso,40.37607,-74.58497
1518336,DREAM HOMES & DEVELOPMENT CORP.,US,NJ,FORKED RIVER,8731,314 S. MAIN STREET,10-K,1231.0,2019.0,FY,drem-20191231.xml,drem,39.835464,-74.19455
827871,"EAGLE PHARMACEUTICALS, INC.",US,NJ,WOODCLIFF LAKE,7677,"50 TICE BOULEVARD, SUITE 315",10-K,1231.0,2019.0,FY,egrx10k2019_htm.xml,egrx,41.042652,-74.074036
1560258,"ELECTROCORE, INC.",US,NJ,BASKING RIDGE,7920,"150 ALLEN ROAD, SUITE 201",10-K,1231.0,2019.0,FY,ecor-20191231.xml,ecor,40.666714,-74.62943
1053369,ELITE PHARMACEUTICALS INC /NV/,US,NJ,NORTHVALE,7647,165 LUDLOW AVENUE,10-K,331.0,2019.0,FY,eltp-20200331.xml,eltp,41.00141,-73.9442
32621,EMERSON RADIO CORP,US,NJ,PARSIPPANY,7054,35 WATERVIEW BLVD.,10-K,331.0,2019.0,FY,msn-20200331.xml,msn-,40.8755,-74.42625
1687999,"EMR TECHNOLOGY SOLUTIONS, INC.",US,NJ,BEDMINSTER,7921,90 WASHINGTON VALLEY ROAD,10-K,1231.0,2019.0,FY,cik0001687999-20191231.xml,cik0,40.64682,-74.63673
727510,"ENZON PHARMACEUTICALS, INC.",US,NJ,CRANFORD,7016,"20 COMMERCE DRIVE, SUITE 135",10-K,1231.0,2019.0,FY,enzn-20191231.xml,enzn,40.643845,-74.28681
1728951,"ESSENTIAL PROPERTIES REALTY TRUST, INC.",US,NJ,PRINCETON,8540,902 CARNEGIE CENTER BLVD.,10-K,1231.0,2019.0,FY,eprt-20191231.xml,eprt,Missing,Missing
1610940,ETF MANAGERS GROUP COMMODITY TRUST I,US,NJ,SUMMIT,7901,30 MAPLE STREET,10-K,630.0,2020.0,FY,rise-20200630.xml,rise,40.717636,-74.3588
914748,EVEREST REINSURANCE HOLDINGS INC,US,NJ,LIBERTY CORNER,7938,477 MARTINSVILLE RD,10-K,1231.0,2019.0,FY,cik0000914748-20191231.xml,cik0,Missing,Missing
36840,FIRST REAL ESTATE INVESTMENT TRUST OF NEW JERSEY,US,NJ,HACKENSACK,7602,505 MAIN ST,10-K,1031.0,2019.0,FY,frevsob-20191031.xml,frev,Missing,Missing
1611647,"FRESHPET, INC.",US,NJ,SECAUCUS,7094,"400 PLAZA DRIVE, 1ST FLOOR",10-K,1231.0,2019.0,FY,frpt-10k_20191231_htm.xml,frpt,40.787346,-74.042984
1444363,"GAIN CAPITAL HOLDINGS, INC.",US,NJ,BEDMINSTER,7921,"BEDMINSTER ONE, SUITE 11",10-K,1231.0,2019.0,FY,gcap-20191231.xml,gcap,Missing,Missing
1528356,GENIE ENERGY LTD.,US,NJ,NEWARK,7012,520 BROAD STREET,10-K,1231.0,2019.0,FY,gne-20191231.xml,gne-,Missing,Missing
1583771,"HEPION PHARMACEUTICALS, INC.",US,NJ,EDISON,8837,399 THORNALL STREET,10-K,1231.0,2019.0,FY,hepa-20191231.xml,hepa,40.558487,-74.33802
1632081,"HOMETOWN INTERNATIONAL, INC.",US,NJ,PAULSBORO,8066,541 A MANTUA AVE,10-K,1231.0,2019.0,FY,cik0001632081-20191231.xml,cik0,39.839706,-75.239395
357294,HOVNANIAN ENTERPRISES INC,US,NJ,RED BANK,7701,110 WEST FRONT STREET,10-K,1031.0,2019.0,FY,hov-20191031.xml,hov-,40.35109,-74.069405
1005731,IDT CORP,US,NJ,NEWARK,7102,520 BROAD ST,10-K,731.0,2019.0,FY,idt-20190731.xml,idt-,40.743763,-74.16962
722830,IMMUNOMEDICS INC,US,NJ,MORRIS PLAINS,7950,300 AMERICAN RD,10-K,1231.0,2019.0,FY,immu201910-k_htm.xml,immu,40.822918,-74.47287
903651,INNODATA INC,US,NJ,RIDGEFIELD PARK,7660,55 CHALLENGER ROAD,10-K,1231.0,2019.0,FY,inod-20191231.xml,inod,40.853584,-74.01169
719494,"INRAD OPTICS, INC.",US,NJ,NORTHVALE,7647,181 LEGRAND AVE,10-K,1231.0,2019.0,FY,inrd-20191231.xml,inrd,Missing,Missing
1104506,INSMED INC,US,NJ,BRIDGEWATER,8807,700 US HIGHWAY 202/206,10-K,1231.0,2019.0,FY,insm-20191231_htm.xml,insm,Missing,Missing
917520,INTEGRA LIFESCIENCES HOLDINGS CORP,US,NJ,PRINCETON,8540,1100 CAMPUS ROAD,10-K,1231.0,2019.0,FY,iart-20191231x10k_htm.xml,iart,40.35152,-74.60732
1016504,INTEGRATED BIOPHARMA INC,US,NJ,HILLSIDE,7205,225 LONG AVENUE,10-K,630.0,2020.0,FY,inbp-20200630.xml,inbp,40.697384,-74.22921
1054102,"INTERPACE BIOSCIENCES, INC.",US,NJ,PARSIPPANY,7054,"MORRIS CORPORATE CENTER 1,",10-K,1231.0,2019.0,FY,idxg-20191231.xml,idxg,Missing,Missing
1036262,INTEST CORP,US,NJ,MT. LAUREL,8054,"804 EAST GATE DR., SUITE 200",10-K,1231.0,2019.0,FY,intt-20191231.xml,intt,39.942734,-74.95174
1594012,"INVESTORS BANCORP, INC.",US,NJ,SHORT HILLS,7078,101 JFK PARKWAY,10-K,1231.0,2019.0,FY,isbc-12312019x10k_htm.xml,isbc,40.747765,-74.337845
862651,"INVESTVIEW, INC.",US,NJ,EATONTOWN,7724,234 INDUSTRIAL WAY WEST,10-K,331.0,2019.0,FY,invu-20200331.xml,invu,40.27574,-74.052795
785956,J&J SNACK FOODS CORP,US,NJ,PENNSAUKEN,8109,6000 CENTRAL HIGHWAY,10-K,930.0,2019.0,FY,jjsf20190928_10k_htm.xml,jjsf,39.929634,-75.07047
1357671,"JERRICK MEDIA HOLDINGS, INC.",US,NJ,FORT LEE,7024,POLYGON PLAZA,10-K,1231.0,2019.0,FY,jmda-20191231.xml,jmda,Missing,Missing
107140,"JOHN WILEY & SONS, INC.",US,NJ,HOBOKEN,7030,111 RIVER STREET,10-K,430.0,2020.0,FY,form10k_htm.xml,form,40.737236,-74.028786
200406,JOHNSON & JOHNSON,US,NJ,NEW BRUNSWICK,8933,ONE JOHNSON & JOHNSON PLZ,10-K,1231.0,2019.0,FY,form10-k20191229_htm.xml,form,Missing,Missing
1617242,KEARNY FINANCIAL CORP.,US,NJ,FAIRFIELD,7004,120 PASSAIC AVENUE,10-K,630.0,2020.0,FY,krny-10k_20200630_htm.xml,krny,Missing,Missing
846901,LAKELAND BANCORP INC,US,NJ,OAK RIDGE,7438,250 OAK RIDGE RD,10-K,1231.0,2019.0,FY,lbai1231201910kdocument_htm.xml,lbai,41.039787,-74.53289
1619312,LIGHTSTONE REAL ESTATE INCOME TRUST INC.,US,NJ,LAKEWOOD,8701,1985 CEDAR BRIDGE AVENUE,10-K,1231.0,2019.0,FY,lrit-20191231.xml,lrit,40.0689,-74.167366
1436975,LIGHTSTONE VALUE PLUS REAL ESTATE INVESTMENT TRUST II INC,US,NJ,LAKEWOOD,8701,"1985 CEDAR BRIDGE AVENUE, SUITE 1",10-K,1231.0,2019.0,FY,lvpa-20191231.xml,lvpa,40.0689,-74.167366
1563756,"LIGHTSTONE VALUE PLUS REAL ESTATE INVESTMENT TRUST III, INC.",US,NJ,LAKEWOOD,8701,"1985 CEDAR BRIDGE AVENUE, SUITE 1",10-K,1231.0,2019.0,FY,lvpb-20191231.xml,lvpb,40.0689,-74.167366
1387061,"LIGHTSTONE VALUE PLUS REAL ESTATE INVESTMENT TRUST V, INC.",US,NJ,LAKEWOOD,8701,"1985 CEDAR BRIDGE AVENUE, SUITE 1",10-K,1231.0,2019.0,FY,lvpc-20191231.xml,lvpc,40.0689,-74.167366
1296884,"LIGHTSTONE VALUE PLUS REAL ESTATE INVESTMENT TRUST, INC.",US,NJ,LAKEWOOD,8701,C/O THE LIGHTSTONE GROUP,10-K,1231.0,2019.0,FY,lvp-20191231.xml,lvp-,Missing,Missing
1286613,LINCOLN EDUCATIONAL SERVICES CORP,US,NJ,WEST ORANGE,7052,200 EXECUTIVE DRIVE,10-K,1231.0,2019.0,FY,linc-20191231.xml,linc,40.795574,-74.26072
768216,"LOGICQUEST TECHNOLOGY, INC.",US,NJ,PRINCETON,8540,5 INDEPENDENCE WAY,10-K,1231.0,2019.0,FY,logq-20191231.xml,logq,40.36072,-74.60017
924901,MACK CALI REALTY CORP,US,NJ,JERSEY CITY,7311,HARBORSIDE 3,10-K,1231.0,2019.0,FY,cli-20191231x10k_htm.xml,cli-,Missing,Missing
1337068,"MAGYAR BANCORP, INC.",US,NJ,NEW BRUNSWICK,8901,400 SOMERSET STREET,10-K,930.0,2019.0,FY,mgyr-20190930.xml,mgyr,40.49123,-74.45948
1626853,MAJESCO,US,NJ,MORRISTOWN,7960,412 MOUNT KEMBLE AVENUE,10-K,331.0,2019.0,FY,mjco-20200331.xml,mjco,Missing,Missing
1520358,"MAMAMANCINI'S HOLDINGS, INC.",US,NJ,EAST RUTHERFORD,7073,25 BRANCA ROAD,10-K,131.0,2019.0,FY,mmmb-20200131.xml,mmmb,40.819225,-74.0933
1260968,MARLIN BUSINESS SERVICES CORP,US,NJ,MT. LAUREL,8054,300 FELLOWSHIP ROAD,10-K,1231.0,2019.0,FY,mrln-20191231.xml,mrln,Missing,Missing
1582554,"MATINAS BIOPHARMA HOLDINGS, INC.",US,NJ,BEDMINSTER,7921,1545 ROUTE 206 SOUTH,10-K,1231.0,2019.0,FY,mtnb-20191231.xml,mtnb,Missing,Missing
310158,"MERCK & CO., INC.",US,NJ,KENILWORTH,7033,2000 GALLOPING HILL ROAD,10-K,1231.0,2019.0,FY,mrk1231201910k_htm.xml,mrk1,40.6791,-74.27166
854800,"MICT, INC.",US,NJ,MONTVALE,7645,"28 WEST GRAND AVENUE, SUITE 3",10-K,1231.0,2019.0,FY,mict-20191231.xml,mict,Missing,Missing
66004,MIDDLESEX WATER CO,US,NJ,ISELIN,8830,1500 RONSON RD,10-K,1231.0,2019.0,FY,msex10k2019_htm.xml,msex,Missing,Missing
317340,MIKROS SYSTEMS CORP,US,NJ,PRINCETON,8540,P O BOX 7189,10-K,1231.0,2019.0,FY,mkrs-20191231.xml,mkrs,Missing,Missing
855683,MILESTONE SCIENTIFIC INC.,US,NJ,LIVINGSTON,7039,220 SOUTH ORANGE AVENUE,10-K,1231.0,2019.0,FY,mlss-20191231.xml,mlss,40.773052,-74.35375
1436126,"MISTRAS GROUP, INC.",US,NJ,PRINCETON JUNCTION,8550,195 CLARKSVILLE ROAD,10-K,1231.0,2019.0,FY,mg-20191231_htm.xml,mg-2,40.296753,-74.64593
1414953,"MOJO ORGANICS, INC.",US,NJ,JERSEY CITY,7302,185 HUDSON STREET,10-K,1231.0,2019.0,FY,mojo-20191231.xml,mojo,40.716335,-74.034164
67625,MONMOUTH REAL ESTATE INVESTMENT CORP,US,NJ,HOLMDEL,7733,"101 CRAWFORDS CORNER ROAD, SUITE 1405",10-K,930.0,2019.0,FY,form10-k_htm.xml,form,Missing,Missing
72573,MOVADO GROUP INC,US,NJ,PARAMUS,7652,650 FROM ROAD,10-K,131.0,2019.0,FY,mov-10k_20200131_htm.xml,mov-,Missing,Missing
1635261,MSB FINANCIAL CORP,US,NJ,MILLINGTON,7946,1902 LONG HILL ROAD,10-K,1231.0,2019.0,FY,msbf-20191231.xml,msbf,40.67485,-74.520355
1582982,"MTBC, INC.",US,NJ,SOMERSET,8873,7 CLYDE ROAD,10-K,1231.0,2019.0,FY,mtbc-20191231.xml,mtbc,40.488117,-74.50891
1402479,MYOS RENS TECHNOLOGY INC.,US,NJ,CEDAR KNOLLS,7927,45 HORSEHILL ROAD,10-K,1231.0,2019.0,FY,myos-20191231.xml,myos,40.814957,-74.46167
1196298,NEPHROS INC,US,NJ,SOUTH ORANGE,7079,380 LACKAWANNA PLACE,10-K,1231.0,2019.0,FY,neph-20191231.xml,neph,40.740246,-74.26498
1725516,NESTBUILDER.COM CORP.,US,NJ,ROCHELLE PARK,7662,"201 W. PASSAIC STREET, SUITE 301",10-K,1130.0,2019.0,FY,nbc-20191130.xml,nbc-,40.913788,-74.0803
356309,NEW JERSEY RESOURCES CORP,US,NJ,WALL,7719,1415 WYCKOFF RD,10-K,930.0,2019.0,FY,njr10k2019_htm.xml,njr1,Missing,Missing
1353538,NEWTOWN LANE MARKETING INC,US,NJ,CHATHAM,7928,47 SCHOOL AVENUE,10-K,331.0,2019.0,FY,ntwn-20200331.xml,ntwn,40.73201,-74.40712
1493225,"NORTHFIELD BANCORP, INC.",US,NJ,WOODBRIDGE,7095,581 MAIN STREET,10-K,1231.0,2019.0,FY,nfbk2019123110-k_htm.xml,nfbk,40.544674,-74.30163
1544861,"NOSTALGIA FAMILY BRANDS, INC.",US,NJ,ATLANTIC HIGHLANDS,7716,20 PAPE DRIVE,10-K,1231.0,2017.0,FY,nostalgia-20171231.xml,nost,40.404964,-74.01045
1544861,"NOSTALGIA FAMILY BRANDS, INC.",US,NJ,ATLANTIC HIGHLANDS,7716,20 PAPE DRIVE,10-K,1231.0,2018.0,FY,nostalgia-20181231.xml,nost,40.404964,-74.01045
